;Participant;Latency;Difficulty;MT in ms;SD
1707;13;-50;35.5;456.3333333;332.1902066
1708;13;-16.67;2.960784314;160.6666667;72.34178138
1709;13;-16.67;3.355555556;58;28.51315486
1710;13;-16.67;3.82278481;87.66666667;61.58192375
1711;13;-16.67;4.441176471;99.66666667;57.65703195
1712;13;-16.67;5.298245614;245;209.4015282
1713;13;-16.67;5.911764706;231.6666667;222.4687244
1714;13;-16.67;6.7;81;46.4865572
1715;13;-16.67;6.711111111;58;27.05549852
1716;13;-16.67;7.632911392;287.3333333;94.51631253
1717;13;-16.67;8.867647059;179.6666667;193.3709733
1718;13;-16.67;8.87254902;467.6666667;271.6548055
1719;13;-16.67;8.882352941;121;110.9909906
1720;13;-16.67;10.05555556;363;92.4175308
1721;13;-16.67;10.57894737;237;185.5720884
1722;13;-16.67;11.4556962;160;54.83611948
1723;13;-16.67;11.83333333;500.3333333;483.0282945
1724;13;-16.67;13.30882353;258;144.0104163
1725;13;-16.67;13.4;340;323.4640629
1726;13;-16.67;13.41111111;540;259.0057914
1727;13;-16.67;15.27848101;896;709.957041
1728;13;-16.67;15.87719298;307.3333333;93.92727683
1729;13;-16.67;17.73529412;153.3333333;71.59841711
1730;13;-16.67;17.75;278.3333333;78.90711839
1731;13;-16.67;20.11111111;339.6666667;289.0749614
1732;13;-16.67;21.1754386;1363.666667;1715.886166
1733;13;-16.67;26.61764706;319.6666667;175.4261478
1734;13;-16.67;26.82222222;368.3333333;247.5203695
1735;13;-16.67;35.5;714;392.7492839
1736;13;0;2.960784314;119;30.19933774
1737;13;0;3.355555556;230.6666667;223.1800469
1738;13;0;3.82278481;88.33333333;28.09507667
1739;13;0;4.441176471;136.3333333;17.7857621
1740;13;0;5.298245614;108.3333333;64.22097269
1741;13;0;5.911764706;241.6666667;91.02929931
1742;13;0;6.7;216;117.0427272
1743;13;0;6.711111111;90.66666667;50.8953174
1744;13;0;7.632911392;156.6666667;112.2912879
1745;13;0;8.867647059;166.6666667;84.95488999
1746;13;0;8.87254902;365.3333333;32.08322511
1747;13;0;8.882352941;210.6666667;34.64582707
1748;13;0;10.05555556;215;104.7902667
1749;13;0;10.57894737;159.3333333;18.87679351
1750;13;0;11.4556962;273.3333333;52.5388745
1751;13;0;11.83333333;576.6666667;520.3617332
1752;13;0;13.30882353;337.3333333;56.72154206
1753;13;0;13.4;232;81.06170489
1754;13;0;13.41111111;359.3333333;43.68447474
1755;13;0;15.27848101;837;312.475599
1756;13;0;15.87719298;374.3333333;168.21514
1757;13;0;17.73529412;141;96.9484399
1758;13;0;17.75;446.3333333;191.3121359
1759;13;0;20.11111111;367.3333333;140.8699164
1760;13;0;21.1754386;510.6666667;517.1463365
1761;13;0;26.61764706;285.3333333;259.2109823
1762;13;0;26.82222222;282.6666667;118.7321916
1763;13;0;35.5;324.6666667;47.54296303
1764;13;16.67;2.960784314;100.3333333;18.14754345
1765;13;16.67;3.355555556;120.3333333;33.53108011
1766;13;16.67;3.82278481;152.6666667;28.00595175
1767;13;16.67;4.441176471;126;42.72001873
1768;13;16.67;5.298245614;109.3333333;18.50225212
1769;13;16.67;5.911764706;190;41.90465368
1770;13;16.67;6.7;269.6666667;76.81362726
1771;13;16.67;6.711111111;138.3333333;49.05439158
1772;13;16.67;7.632911392;302;167.269244
1773;13;16.67;8.867647059;197.3333333;131.2415077
1774;13;16.67;8.87254902;580;543.3479548
1775;13;16.67;8.882352941;203;46.89349635
1776;13;16.67;10.05555556;338.3333333;108.9694147
1777;13;16.67;10.57894737;331.3333333;68.57356147
1778;13;16.67;11.4556962;421;64.21059103
1779;13;16.67;11.83333333;349;96.56086164
1780;13;16.67;13.30882353;496;117.5542428
1781;13;16.67;13.4;426.6666667;104.701162
1782;13;16.67;13.41111111;474;130.5641605
1783;13;16.67;15.27848101;521.3333333;244.937407
1784;13;16.67;15.87719298;274;184.008152
1785;13;16.67;17.73529412;400.6666667;387.2019284
1786;13;16.67;17.75;465.6666667;200.9087687
1787;13;16.67;20.11111111;306.3333333;65.51590138
1788;13;16.67;21.1754386;583;86
1789;13;16.67;26.61764706;414.3333333;69.65869173
1790;13;16.67;26.82222222;406.3333333;69.08207679
1791;13;16.67;35.5;360.6666667;126.737261
1792;13;50;2.960784314;244.6666667;108.8684221
1793;13;50;3.355555556;212;78.24960064
1794;13;50;3.82278481;149.6666667;83.4286122
1795;13;50;4.441176471;123.3333333;59.00282479
1796;13;50;5.298245614;200.3333333;117.0526947
1797;13;50;5.911764706;296;168.6772065
1798;13;50;6.7;264;65.59725604
1799;13;50;6.711111111;216.6666667;85.79821288
1800;13;50;7.632911392;326.6666667;94.16120928
1801;13;50;8.867647059;164.3333333;64.07287518
1802;13;50;8.87254902;467;62.74551777
1803;13;50;8.882352941;154.6666667;62.51666445
1804;13;50;10.05555556;415.3333333;46.60829683
1805;13;50;10.57894737;281.6666667;66.06310115
1806;13;50;11.4556962;659.3333333;286.2382458
1807;13;50;11.83333333;586.3333333;110.5727513
1808;13;50;13.30882353;295.6666667;167.2881745
1809;13;50;13.4;308;59.80802622
1810;13;50;13.41111111;532.3333333;93.40413981
1811;13;50;15.27848101;735.3333333;299.4016255
1812;13;50;15.87719298;325.6666667;108.8684221
1813;13;50;17.73529412;134.3333333;80.99588467
1814;13;50;17.75;945.3333333;690.6752734
1815;13;50;20.11111111;530.3333333;202.0527984
1816;13;50;21.1754386;739;290.2119915
1817;13;50;26.61764706;561.6666667;139.3066163
1818;13;50;26.82222222;441.6666667;105.982703
1819;13;50;35.5;452.6666667;81.09459497
1820;14;-50;2.960784314;111.6666667;50.34216258
1821;14;-50;3.355555556;81.66666667;48.01388688
1822;14;-50;3.82278481;164.3333333;47.03544763
1823;14;-50;4.441176471;83.33333333;49.54122862
1824;14;-50;5.298245614;101.6666667;77.552133
1825;14;-50;5.911764706;156.6666667;114.1680049
1826;14;-50;6.7;207.6666667;34.93326972
1827;14;-50;6.711111111;100.6666667;50.84617324
1828;14;-50;7.632911392;492.6666667;183.2930259
1829;14;-50;8.867647059;159.3333333;40.10403139
1830;14;-50;8.87254902;287;105.7875229
1831;14;-50;8.882352941;91.33333333;50.54041287
1832;14;-50;10.05555556;400;320.2014991
1833;14;-50;10.57894737;472;203.963232
1834;14;-50;11.4556962;776.6666667;584.6506079
1835;14;-50;11.83333333;659;266.7376989
1836;14;-50;13.30882353;267.6666667;91.44579451
1837;14;-50;13.4;567;249.8379475
1838;14;-50;13.41111111;509.3333333;338.5045544
1839;14;-50;15.27848101;739.6666667;294.5171189
1840;14;-50;15.87719298;297.6666667;46.06878915
1841;14;-50;17.73529412;456.6666667;265.5754758
1842;14;-50;17.75;523;340.2072898
1843;14;-50;20.11111111;357;231.1038727
1844;14;-50;21.1754386;491;222.162103
1845;14;-50;26.61764706;747.6666667;813.2701478
1846;14;-50;26.82222222;307;215.2370786
1847;14;-50;35.5;454.3333333;149.9877773
1848;14;-16.67;2.960784314;160.6666667;49.54122862
1849;14;-16.67;3.355555556;141.6666667;21.36195996
1850;14;-16.67;3.82278481;271.6666667;206.1488136
1851;14;-16.67;4.441176471;141.3333333;77.16432682
1852;14;-16.67;5.298245614;133.3333333;46.37168676
1853;14;-16.67;5.911764706;229.6666667;40.82074636
1854;14;-16.67;6.7;235.3333333;31.13411848
1855;14;-16.67;6.711111111;116.3333333;50.80682369
1856;14;-16.67;7.632911392;286.3333333;44.73626419
1857;14;-16.67;8.867647059;380.6666667;179.2382028
1858;14;-16.67;8.87254902;470.6666667;199.4250068
1859;14;-16.67;8.882352941;186;59.35486501
1860;14;-16.67;10.05555556;484;303.4518084
1861;14;-16.67;10.57894737;397.3333333;120.0347172
1862;14;-16.67;11.4556962;423.3333333;140.9302428
1863;14;-16.67;11.83333333;456.3333333;287.9658545
1864;14;-16.67;13.30882353;399;221.5829416
1865;14;-16.67;13.4;290.6666667;113.0943559
1866;14;-16.67;13.41111111;379.6666667;29.93882652
1867;14;-16.67;15.27848101;363.3333333;197.1708227
1868;14;-16.67;15.87719298;632.3333333;195.144391
1869;14;-16.67;17.73529412;337.3333333;131.5497371
1870;14;-16.67;17.75;716.3333333;290.4829312
1871;14;-16.67;20.11111111;887;378.7307751
1872;14;-16.67;21.1754386;392.6666667;113.3945913
1873;14;-16.67;26.61764706;300.3333333;58.70547959
1874;14;-16.67;26.82222222;570.6666667;204.7567663
1875;14;-16.67;35.5;440.3333333;54.07710545
1876;14;0;2.960784314;152;81.68231143
1877;14;0;3.355555556;134;34.69870315
1878;14;0;3.82278481;194.6666667;75.96271015
1879;14;0;4.441176471;135;63.41135545
1880;14;0;5.298245614;140.6666667;39.4630629
1881;14;0;5.911764706;390.6666667;301.6692449
1882;14;0;6.7;256.6666667;47.89919971
1883;14;0;6.711111111;124.3333333;1.527525232
1884;14;0;7.632911392;254;35.04283094
1885;14;0;8.867647059;172.3333333;56.44761583
1886;14;0;8.87254902;401.6666667;122.5411496
1887;14;0;8.882352941;265;98.14784766
1888;14;0;10.05555556;437;74.90660852
1889;14;0;10.57894737;384;105.6550993
1890;14;0;11.4556962;364.6666667;159.0796446
1891;14;0;11.83333333;617.3333333;426.9020184
1892;14;0;13.30882353;378.3333333;105.7465523
1893;14;0;13.4;296.3333333;87.18562573
1894;14;0;13.41111111;520;106.9252075
1895;14;0;15.27848101;512.3333333;269.6374109
1896;14;0;15.87719298;551.6666667;190.0035087
1897;14;0;17.73529412;311.6666667;91.22134253
1898;14;0;17.75;625;274.5468995
1899;14;0;20.11111111;615.3333333;164.8099916
1900;14;0;21.1754386;705;227.4291098
1901;14;0;26.61764706;631.3333333;170.4181133
1902;14;0;26.82222222;759.3333333;167.5838099
1903;14;0;35.5;801;324.1866746
1904;14;16.67;2.960784314;548;711.1546948
1905;14;16.67;3.355555556;164.6666667;55.4737175
1906;14;16.67;3.82278481;151;80.51707893
1907;14;16.67;4.441176471;256.6666667;86.09490887
1908;14;16.67;5.298245614;175.3333333;65.65312889
1909;14;16.67;5.911764706;458.3333333;196.0518639
1910;14;16.67;6.7;367;53.81449619
1911;14;16.67;6.711111111;197;39.96248241
1912;14;16.67;7.632911392;240;85.45759182
1913;14;16.67;8.867647059;322.3333333;66.16141877
1914;14;16.67;8.87254902;557.6666667;180.8102136
1915;14;16.67;8.882352941;275;88.66228059
1916;14;16.67;10.05555556;612.6666667;376.0855399
1917;14;16.67;10.57894737;523;387.4003098
1918;14;16.67;11.4556962;569;207.0458886
1919;14;16.67;11.83333333;535.3333333;351.320841
1920;14;16.67;13.30882353;590.3333333;430.127113
1921;14;16.67;13.4;290.3333333;61.10100927
1922;14;16.67;13.41111111;496.6666667;252.808887
1923;14;16.67;15.27848101;854.6666667;472.4006068
1924;14;16.67;15.87719298;540;67.84541252
1925;14;16.67;17.73529412;335.6666667;93.1146247
1926;14;16.67;17.75;448.3333333;177.5959834
1927;14;16.67;20.11111111;590.6666667;227.8098622
1928;14;16.67;21.1754386;499.6666667;100.4257603
1929;14;16.67;26.61764706;603.6666667;329.9883836
1930;14;16.67;26.82222222;643;321.2989262
1931;14;16.67;35.5;871.6666667;342.1934151
1932;14;50;2.960784314;170.3333333;148.7290602
1933;14;50;3.355555556;175.6666667;53.15386471
1934;14;50;3.82278481;174.3333333;18.50225212
1935;14;50;4.441176471;174;49.24428901
1936;14;50;5.298245614;341.6666667;353.2199504
1937;14;50;5.911764706;316.3333333;64.63229327
1938;14;50;6.7;442.6666667;42.57150847
1939;14;50;6.711111111;160.6666667;49.33896364
1940;14;50;7.632911392;300;48.77499359
1941;14;50;8.867647059;358;96.38983349
1942;14;50;8.87254902;504.3333333;76.1730486
1943;14;50;8.882352941;265;72.09022125
1944;14;50;10.05555556;452.6666667;69.88800565
1945;14;50;10.57894737;416;15.62049935
1946;14;50;11.4556962;516.6666667;58.1836174
1947;14;50;11.83333333;603.3333333;29.14332399
1948;14;50;13.30882353;449.6666667;89.48929172
1949;14;50;13.4;308.3333333;57.39628327
1950;14;50;13.41111111;462;28.47806173
1951;14;50;15.27848101;738.6666667;212.4743122
1952;14;50;15.87719298;544;109.2199615
1953;14;50;17.73529412;586;275.5340269
1954;14;50;17.75;774.6666667;89.67348177
1955;14;50;20.11111111;511;46.89349635
1956;14;50;21.1754386;487.3333333;76.0548048
1957;14;50;26.61764706;610.3333333;198.1270636
1958;14;50;26.82222222;697.3333333;201.5175757
1959;14;50;35.5;582;107.3638673
1960;15;-50;2.960784314;27.66666667;1.527525232
1961;15;-50;3.355555556;57.33333333;28.02379941
1962;15;-50;3.82278481;65.33333333;33.29164059
1963;15;-50;4.441176471;116;106.9252075
1964;15;-50;5.298245614;57.66666667;27.02468008
1965;15;-50;5.911764706;199;148.5530208
1966;15;-50;6.7;649.3333333;498.1930683
1967;15;-50;6.711111111;139.3333333;100.1315801
1968;15;-50;7.632911392;414.6666667;422.7828442
1969;15;-50;8.867647059;305.6666667;162.3894496
1970;15;-50;8.87254902;281;192.2602403
1971;15;-50;8.882352941;197.3333333;96.4226806
1972;15;-50;10.05555556;1229.666667;1668.325608
1973;15;-50;10.57894737;697.3333333;513.6704521
1974;15;-50;11.4556962;439.3333333;269.0619507
1975;15;-50;11.83333333;423.6666667;514.060632
1976;15;-50;13.30882353;712.3333333;183.8921786
1977;15;-50;13.4;993.6666667;1247.351728
1978;15;-50;13.41111111;367.3333333;343.9248949
1979;15;-50;15.27848101;723;280.7703688
1980;15;-50;15.87719298;462;338.0872668
1981;15;-50;17.73529412;1350;1239.001211
1982;15;-50;17.75;286;249.4233349
1983;15;-50;20.11111111;493.6666667;241.5912526
1984;15;-50;21.1754386;2024.333333;856.8502397
1985;15;-50;26.61764706;1717.666667;1184.71192
1986;15;-50;26.82222222;3533;5168.111067
1987;15;-50;35.5;3710.666667;638.2086911
1988;15;-16.67;2.960784314;66.33333333;17.89785834
1989;15;-16.67;3.355555556;169.3333333;172.6190411
1990;15;-16.67;3.82278481;210.3333333;240.9654194
1991;15;-16.67;4.441176471;141.6666667;129.7317746
1992;15;-16.67;5.298245614;76.66666667;16.19670748
1993;15;-16.67;5.911764706;226;193.3571824
1994;15;-16.67;6.7;272.3333333;253.0065875
1995;15;-16.67;6.711111111;113.6666667;50.54041287
1996;15;-16.67;7.632911392;179.3333333;32.71594922
1997;15;-16.67;8.867647059;258;158.861575
1998;15;-16.67;8.87254902;389.6666667;325.9176788
1999;15;-16.67;8.882352941;135;114.4727042
2000;15;-16.67;10.05555556;227.6666667;99.60589005
2001;15;-16.67;10.57894737;240.6666667;19.34769581
2002;15;-16.67;11.4556962;296.3333333;87.534755
2003;15;-16.67;11.83333333;1165;1144.087846
2004;15;-16.67;13.30882353;333.6666667;109.1436362
2005;15;-16.67;13.4;567;710.2992327
2006;15;-16.67;13.41111111;483.6666667;63.06610289
2007;15;-16.67;15.27848101;736;761.7007286
2008;15;-16.67;15.87719298;248.3333333;92.03441385
2009;15;-16.67;17.73529412;1437;1311.117081
2010;15;-16.67;17.75;381.6666667;276.0024154
2011;15;-16.67;20.11111111;1492.666667;2098.50002
2012;15;-16.67;21.1754386;532;265.4279563
2013;15;-16.67;26.61764706;542.6666667;305.1316656
2014;15;-16.67;26.82222222;5500.666667;2177.690826
2015;15;-16.67;35.5;4212;6799.199438
2016;15;0;2.960784314;120.3333333;94.30977327
2017;15;0;3.355555556;122.6666667;17.67295486
2018;15;0;3.82278481;152;17.34935157
2019;15;0;4.441176471;91.33333333;38.3970485
2020;15;0;5.298245614;215;214.2801904
2021;15;0;5.911764706;329.3333333;148.1226969
2022;15;0;6.7;170;25.63201124
2023;15;0;6.711111111;86.66666667;1.154700538
2024;15;0;7.632911392;353.3333333;99.10768554
2025;15;0;8.867647059;362.6666667;192.6040844
2026;15;0;8.87254902;493.6666667;190.6471435
2027;15;0;8.882352941;227.6666667;170.6468087
2028;15;0;10.05555556;629.3333333;519.0995409
2029;15;0;10.57894737;297.3333333;311.3716964
2030;15;0;11.4556962;2240;3187.389527
2031;15;0;11.83333333;1038.333333;314.3729208
2032;15;0;13.30882353;685;729.5416369
2033;15;0;13.4;275;66.68583058
2034;15;0;13.41111111;602;387.036174
2035;15;0;15.27848101;1036;585.976962
2036;15;0;15.87719298;550.3333333;422.4042298
2037;15;0;17.73529412;1215.666667;1610.473326
2038;15;0;17.75;748;169
2039;15;0;20.11111111;530.6666667;213.9283369
2040;15;0;21.1754386;2389.333333;2371.970559
2041;15;0;26.61764706;308.3333333;201.0182413
2042;15;0;26.82222222;1081.333333;607.3140319
2043;15;0;35.5;866.6666667;451.7215219
2044;15;16.67;2.960784314;75;31.2409987
2045;15;16.67;3.355555556;85;30.0499584
2046;15;16.67;3.82278481;133.3333333;34.44318994
2047;15;16.67;4.441176471;143;27
2048;15;16.67;5.298245614;114.3333333;49.94330119
2049;15;16.67;5.911764706;255.6666667;142.5073098
2050;15;16.67;6.7;154.6666667;88.44395589
2051;15;16.67;6.711111111;171.3333333;75.40778032
2052;15;16.67;7.632911392;210;44.53088816
2053;15;16.67;8.867647059;391.3333333;182.4454256
2054;15;16.67;8.87254902;363.3333333;164.8403268
2055;15;16.67;8.882352941;104.3333333;45.9383645
2056;15;16.67;10.05555556;371.3333333;125.2610607
2057;15;16.67;10.57894737;438.6666667;164.8069578
2058;15;16.67;11.4556962;857.6666667;451.510059
2059;15;16.67;11.83333333;753;214.7347201
2060;15;16.67;13.30882353;331.3333333;254.7358109
2061;15;16.67;13.4;407.6666667;361.7600494
2062;15;16.67;13.41111111;7662;12030.98466
2063;15;16.67;15.27848101;699.6666667;350.6142229
2064;15;16.67;15.87719298;584.3333333;306.0920341
2065;15;16.67;17.73529412;447.3333333;214.1992842
2066;15;16.67;17.75;763.6666667;293.6823681
2067;15;16.67;20.11111111;324;41.58124577
2068;15;16.67;21.1754386;462.6666667;153.7931511
2069;15;16.67;26.61764706;1470.333333;1520.991234
2070;15;16.67;26.82222222;1098.666667;1112.911647
2071;15;16.67;35.5;2617;3225.10899
2072;15;50;2.960784314;113.3333333;47.12041313
2073;15;50;3.355555556;250.3333333;181.5332844
2074;15;50;3.82278481;291.3333333;209.2900698
2075;15;50;4.441176471;123.6666667;87.94505861
2076;15;50;5.298245614;230.3333333;75.97587336
2077;15;50;5.911764706;208.6666667;114.9840569
2078;15;50;6.7;263;87.42997198
2079;15;50;6.711111111;131.6666667;32.33161507
2080;15;50;7.632911392;316.6666667;119.0224069
2081;15;50;8.867647059;257.6666667;49.66219219
2082;15;50;8.87254902;282.6666667;78.50053078
2083;15;50;8.882352941;625.3333333;319.5814972
2084;15;50;10.05555556;362;160.6268969
2085;15;50;10.57894737;448.6666667;379.7385065
2086;15;50;11.4556962;544;58.403767
2087;15;50;11.83333333;691;484.8422424
2088;15;50;13.30882353;466.3333333;104.739359
2089;15;50;13.4;738;392.6155881
2090;15;50;13.41111111;853.3333333;86.43109009
2091;15;50;15.27848101;523.3333333;44.73626419
2092;15;50;15.87719298;681.6666667;546.1660309
2093;15;50;17.73529412;1988;1474.892199
2094;15;50;17.75;450;59.35486501
2095;15;50;20.11111111;554;283.739317
2096;15;50;21.1754386;571.6666667;74.57434769
2097;15;50;26.61764706;615.3333333;16.50252506
2098;15;50;26.82222222;1642.666667;1804.666821
2099;15;50;35.5;4777.666667;3576.864316
2100;16;-50;2.960784314;88;97.87236586
2101;16;-50;3.355555556;203.6666667;229.4435297
2102;16;-50;3.82278481;418.3333333;164.5184893
2103;16;-50;4.441176471;277;44.23799272
2104;16;-50;5.298245614;212.6666667;164.2264696
2105;16;-50;5.911764706;424;84.18432158
2106;16;-50;6.7;145.6666667;102.4808925
2107;16;-50;6.711111111;110;71.04224096
2108;16;-50;7.632911392;621.3333333;200.075819
2109;16;-50;8.867647059;270.6666667;41.35617648
2110;16;-50;8.87254902;575.6666667;153.7866487
2111;16;-50;8.882352941;217.6666667;121.9275741
2112;16;-50;10.05555556;677.3333333;507.1452783
2113;16;-50;10.57894737;781.6666667;235.5086693
2114;16;-50;11.4556962;563.3333333;356.394912
2115;16;-50;11.83333333;802.3333333;88.52306667
2116;16;-50;13.30882353;237.6666667;182.8997904
2117;16;-50;13.4;1051.333333;748.3610982
2118;16;-50;13.41111111;858.3333333;537.0887574
2119;16;-50;15.27848101;690;245.9288515
2120;16;-50;15.87719298;982.6666667;452.6194133
2121;16;-50;17.73529412;851.3333333;592.6063899
2122;16;-50;17.75;625.6666667;301.5316457
2123;16;-50;20.11111111;414.6666667;415.905438
2124;16;-50;21.1754386;1083.333333;414.5386994
2125;16;-50;26.61764706;2863.333333;3090.957187
2126;16;-50;26.82222222;1006;357.6464735
2127;16;-50;35.5;3199;2329.093386
2128;16;-16.67;2.960784314;256.6666667;272.7202474
2129;16;-16.67;3.355555556;307.3333333;353.3289308
2130;16;-16.67;3.82278481;88;59.50630219
2131;16;-16.67;4.441176471;230.6666667;68.12733176
2132;16;-16.67;5.298245614;423.6666667;256.9850839
2133;16;-16.67;5.911764706;311;152.3909446
2134;16;-16.67;6.7;221.6666667;59.18051481
2135;16;-16.67;6.711111111;448;518.7513855
2136;16;-16.67;7.632911392;339.6666667;184.408062
2137;16;-16.67;8.867647059;495.3333333;537.3009709
2138;16;-16.67;8.87254902;558;273.3184955
2139;16;-16.67;8.882352941;453.6666667;305.9417156
2140;16;-16.67;10.05555556;779;74.83982897
2141;16;-16.67;10.57894737;1058;1168.905043
2142;16;-16.67;11.4556962;427;326.283619
2143;16;-16.67;11.83333333;921.3333333;202.470574
2144;16;-16.67;13.30882353;628;464.2768571
2145;16;-16.67;13.4;432;323.7267366
2146;16;-16.67;13.41111111;1125.333333;234.8219183
2147;16;-16.67;15.27848101;355.6666667;79.58852514
2148;16;-16.67;15.87719298;1050.333333;421.5641509
2149;16;-16.67;17.73529412;239.3333333;79.56339192
2150;16;-16.67;17.75;991.6666667;157.6113363
